OBJECTID,ID_SERV,INFO,NOM,AIRE_JEUX,ATHLETISME,BASEBALL_S,BASKETBALL,FOOTBALL,JEUX_EAU,RANDONNEE,ROULI_ROUL,SOCCER,SKI_FOND,TENNIS,TOBBOGAN_G,VOLLEY_BALL,PATIN_ROUE,RAQUETTES,PATAUGEOIRE,PISC_EXT,PATINOIRE_E,SUM_SERVICES,Shape_Length,Shape_Area,HECTARES,HaTypo,TypoParcCL6
233,7281.000000000000000,SAINT-LEONARD,PARC GIUSEPPE-GARIBALDI,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,8,1256.023896424083000,88260.034599941224000,8.826003459994123,c. 5 à 10 ha,E
234,6642.000000000000000,AHUNSTIC-CARTIERVILLE,PARC DE BEAUSEJOUR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1217.050745212764200,87163.480950027355000,8.716348095002736,c. 5 à 10 ha,E
235,7138.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,ERNEST-OUIMET / ANDRE-CIPRIANI,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2180.624134757566900,87018.447850073571000,8.701844785007356,c. 5 à 10 ha,E
236,7111.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,ALEXIS-CARREL,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1165.967579128410800,86081.548899931935000,8.608154889993193,c. 5 à 10 ha,E
237,7280.000000000000000,SAINT-LEONARD,PARC FERLAND,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,7,1590.675061071152200,85798.502399985926000,8.579850239998592,c. 5 à 10 ha,E
238,7285.000000000000000,SAINT-LEONARD,PARC PIE-XII,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1239.922322577624500,85471.512999972911000,8.547151299997291,c. 5 à 10 ha,E
239,6666.000000000000000,AHUNSTIC-CARTIERVILLE,PARC SAINTE-ODILE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1647.363624883441800,83532.006149959547000,8.353200614995954,c. 5 à 10 ha,E
240,7604.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,P.-E. TRUDEAU,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1295.178892905356400,81205.986650032675000,8.120598665003268,c. 5 à 10 ha,E
241,6768.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,JANISZEWSKI,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6,1260.242834055209200,79265.527949962518000,7.926552794996252,c. 5 à 10 ha,E
242,6733.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC LOYOLA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,1237.899205964055900,78871.998100013225000,7.887199810001323,c. 5 à 10 ha,E
243,7476.000000000000000,SAINT-LAURENT,PARC SAINT-LAURENT,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,9,1196.059498327733800,77779.997300014584000,7.777999730001459,c. 5 à 10 ha,E
244,7669.000000000000000,POINTE-CLAIRE,VALOIS,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7,1415.812613770631700,77474.488400044705000,7.747448840004471,c. 5 à 10 ha,E
245,6916.000000000000000,LE SUD-OUEST,PARC DE LA VERENDRYE,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,5,1890.477797457266000,73317.003050004816000,7.331700305000481,c. 5 à 10 ha,E
246,6769.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,LAKE ROAD,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1117.309288808675500,72951.496950030181000,7.295149695003018,c. 5 à 10 ha,E
247,6681.000000000000000,ANJOU,LUCIE-BRUNEAU,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,10,1078.513247403802800,71368.519949976107000,7.136851994997611,c. 5 à 10 ha,E
248,7122.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,"CAGEUX, DES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1937.502806298145100,71075.003950023325000,7.107500395002332,c. 5 à 10 ha,E
249,7278.000000000000000,SAINT-LEONARD,PARC COUBERTIN,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,7,1158.105860458411100,70833.515949992900000,7.083351594999290,c. 5 à 10 ha,E
250,7282.000000000000000,SAINT-LEONARD,PARC HEBERT,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7,1279.371915104736700,70745.028949970816000,7.074502894997082,c. 5 à 10 ha,E
251,7071.000000000000000,PIERREFONDS-SENNEVILLE,GRIER,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,7,1435.783429128452600,70610.021349958726000,7.061002134995873,c. 5 à 10 ha,E
896,6757.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,DAWN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,311.796123752697100,3920.613140548167800,0.392061314054817,a- Moins de 1 ha,A
897,6755.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,COLUMBIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166.817634723732770,1831.289487565221000,0.183128948756522,a- Moins de 1 ha,A
161,7211.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,SAINT-JOSEPH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1138.302850163026100,43233.480500033125000,4.323348050003313,b. 1 à 5 ha,B
163,7410.000000000000000,GRANDS PARCS URBAINS,RENE LEVESQUE,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,6464.357799750375300,182668.517150010800000,18.266851715001081,d. 10 à 20 ha,F
164,6911.000000000000000,LE SUD-OUEST,PARC IGNACE-BOURGET,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,8,2452.253125575789500,180776.484550001250000,18.077648455000123,d. 10 à 20 ha,E
165,7415.000000000000000,PARCS NATURE,POINTE AUX PRAIRIES,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,4,27796.316489051915000,2395143.048749757500000,239.514304874975750,e. 20 ha et plus,F
166,7032.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC THOMAS-CHAPAIS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1851.870821276572800,167741.964750039890000,16.774196475003990,d. 10 à 20 ha,E
167,6832.000000000000000,LACHINE,PARC LASALLE,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,7,1649.736892757410700,163773.491550024370000,16.377349155002438,d. 10 à 20 ha,D
168,6651.000000000000000,AHUNSTIC-CARTIERVILLE,PARC DES HIRONDELLES,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,5,1666.239511274249300,156378.505500005650000,15.637850550000564,d. 10 à 20 ha,B
169,7013.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC FELIX-LECLERC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1714.425691492487700,152477.043599930940000,15.247704359993094,d. 10 à 20 ha,E
170,7261.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC PERE-MARQUETTE,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,7,2000.730646972137000,150011.484849995730000,15.001148484999574,d. 10 à 20 ha,E
171,6640.000000000000000,AHUNSTIC-CARTIERVILLE,PARC AHUNTSIC,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1732.512013543718200,136502.017449985350000,13.650201744998535,d. 10 à 20 ha,E
172,7311.000000000000000,VERDUN,"FONTAINE, DE LA",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5,5155.302834607429800,135948.937500091180000,13.594893750009119,d. 10 à 20 ha,E
173,6650.000000000000000,AHUNSTIC-CARTIERVILLE,PARC HENRI-JULIEN,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,1675.815983012527100,132747.512199989290000,13.274751219998929,d. 10 à 20 ha,E
174,7279.000000000000000,SAINT-LEONARD,PARC DELORME,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,7,1561.338196927562900,129206.508399990740000,12.920650839999073,d. 10 à 20 ha,E
175,7470.000000000000000,SAINT-LAURENT,PARC NOEL-NORD,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,9,3577.823295019313300,118063.573099915870000,11.806357309991586,d. 10 à 20 ha,E
176,6897.000000000000000,LE PLATEAU-MONT-ROYAL,PARC SIR-WILFIRD-LAURIER,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,1364.253183674638600,115220.505549990570000,11.522050554999057,d. 10 à 20 ha,E
177,7015.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC LOUIS-RIEL,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,1466.682272866956500,100660.499049996620000,10.066049904999662,d. 10 à 20 ha,E
178,6742.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC KENT,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,9,1546.127636585420500,100407.037699930950000,10.040703769993096,d. 10 à 20 ha,E
331,7169.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,MARC-AURELE-FORTIN / ANDRE-AMP?RE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1363.446921583202300,31656.988150000132000,3.165698815000013,b. 1 à 5 ha,B
332,7133.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,DANIEL-JOHNSON,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1589.755544712043000,92703.022069095910000,9.270302206909591,c. 5 à 10 ha,E
337,6996.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC JACQUES-BLANCHET,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,260.080349828205040,4220.000900018470900,0.422000090001847,a- Moins de 1 ha,A
338,6764.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,France,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,265.916926092188310,4213.494900003663100,0.421349490000366,a- Moins de 1 ha,A
341,7438.000000000000000,LASALLE,MELATTI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,271.143795828619260,4173.998000003397500,0.417399800000340,a- Moins de 1 ha,A
342,6850.000000000000000,LACHINE,PARC GARIEPY,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,275.383802776342580,4135.497050005011300,0.413549705000501,a- Moins de 1 ha,A
344,6974.000000000000000,L'ILE-BIZARD-SAINTE-GENEVIEVE-SAINTE-ANNE-DE-BELLEVUE,PARC CARDINAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285.552671238969760,4092.995250008069000,0.409299525000807,a- Moins de 1 ha,A
345,7233.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC DE GASPE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,4,255.193666431004940,4065.996600005775700,0.406599660000578,a- Moins de 1 ha,A
346,7025.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC SAINTE-CLAIRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,297.590492277545420,4055.501599997282000,0.405550159999728,a- Moins de 1 ha,A
348,6909.000000000000000,LE SUD-OUEST,PARC D'ARCY-MCGEE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,920.124216283463280,29703.521499958479000,2.970352149995848,b. 1 à 5 ha,B
349,7703.000000000000000,MONTREAL-NORD,HENRI-BOURASSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,709.700296277315030,29563.001949991689000,2.956300194999169,b. 1 à 5 ha,C
350,7469.000000000000000,SAINT-LAURENT,PARC MARLBOROUGH,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5,713.343490273567800,29555.494350014596000,2.955549435001460,b. 1 à 5 ha,C
352,6870.000000000000000,LE PLATEAU-MONT-ROYAL,PARC DENISE-MORELLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121.803442853234150,926.999949990085040,0.092699994999009,a- Moins de 1 ha,A
354,7113.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,ARMAND-BOMBARDIER,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1410.155724209638300,81683.471000059260000,8.168347100005926,c. 5 à 10 ha,E
356,7658.000000000000000,POINTE-CLAIRE,BECK,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,695.443918985716660,29201.485850019038000,2.920148585001904,b. 1 à 5 ha,B
357,7381.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,NICOLAS-TILLEMONT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,699.936394183369540,29168.014999969520000,2.916801499996952,b. 1 à 5 ha,C
362,6921.000000000000000,LE SUD-OUEST,PARC SAINT-GABRIEL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,897.999541183591190,25864.024199983891000,2.586402419998389,b. 1 à 5 ha,C
1,7344.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,SAINT-PIERRE-APOTRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,252.896413904127030,3055.165174048156600,0.305516517404816,a- Moins de 1 ha,A
6,6960.000000000000000,LE SUD-OUEST,PARC HERBERT-BROWN-AMES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310.136353517025950,2763.019866715608300,0.276301986671561,a- Moins de 1 ha,A
7,6932.000000000000000,LE SUD-OUEST,SQUARE SAINTE-ELIZABETH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,391.330975277125900,7103.319572222756500,0.710331957222276,a- Moins de 1 ha,A
10,7104.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,27E AVENUE / PIERRE-MAGUET,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,544.072508392471040,17145.838381789970000,1.714583838178997,b. 1 à 5 ha,B
11,7125.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,CHARLES-RENARD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,491.561675063281430,13169.486007988860000,1.316948600798886,b. 1 à 5 ha,C
13,7214.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,SAINTE-MARTHE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1688.895859972578100,59865.515049989437000,5.986551504998944,c. 5 à 10 ha,E
16,7256.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC MONTCALM,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,489.556490206229510,11791.000349999405000,1.179100034999941,b. 1 à 5 ha,B
17,7450.000000000000000,SAINT-LAURENT,PARC BEAULAC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,442.492237664810490,11761.005999979807000,1.176100599997981,b. 1 à 5 ha,C
20,7710.000000000000000,MONTREAL-NORD,OSCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,447.410066585009080,11573.998599997380000,1.157399859999738,b. 1 à 5 ha,C
21,7504.000000000000000,VILLE-MARIE,PARC TOUSSAINT LOUVERTURE (HABITATION JEANNE-MANCE),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,562.054680371595740,11555.994599999172000,1.155599459999917,b. 1 à 5 ha,C
22,6729.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC WILLIAM-HURST,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,441.880726375461510,11540.499750000425000,1.154049975000042,b. 1 à 5 ha,B
23,7379.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,JEAN-RIVARD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,509.879872032861390,15380.837745670740000,1.538083774567074,b. 1 à 5 ha,C
24,6991.000000000000000,L'ILE-BIZARD-SAINTE-GENEVIEVE-SAINTE-ANNE-DE-BELLEVUE,PARC EUGENE-DOSTIE,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,9,1325.257852782172900,65078.485300024964000,6.507848530002496,c. 5 à 10 ha,D
26,7244.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC LAFOND,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5,1042.028906244465800,64294.996600000777000,6.429499660000078,c. 5 à 10 ha,E
27,6736.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC MACKENZIE-KING,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,1030.660390574450500,64019.020749959753000,6.401902074995975,c. 5 à 10 ha,E
28,7605.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,HAMPSTEAD,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,7,1114.983527527960400,62729.466800061404000,6.272946680006140,c. 5 à 10 ha,E
29,7226.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC BEAUBIEN,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,1039.259262243891500,62643.520199970684000,6.264352019997069,c. 5 à 10 ha,E
30,7645.000000000000000,WESMOUNT,KING GEORGE,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,7,1086.025622969960300,61830.979550029740000,6.183097955002974,c. 5 à 10 ha,E
31,7441.000000000000000,LASALLE,CAVELIER-DE-LASALLE,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7,1357.484661404466800,59591.996200001457000,5.959199620000145,c. 5 à 10 ha,E
32,6730.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC DE LA CONFEDERATION,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,1221.111521376903300,59398.517399965443000,5.939851739996544,c. 5 à 10 ha,E
33,7712.000000000000000,MONTREAL-NORD,PAUL-SAUVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1226.958734542965900,59359.007599977085000,5.935900759997709,c. 5 à 10 ha,E
34,6929.000000000000000,LE SUD-OUEST,PARC LE BER,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,7,1053.933986071612700,58898.025899946006000,5.889802589994600,c. 5 à 10 ha,E
35,7128.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,CLEMENTINE-DE-LA-ROUSSELI?RE,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,986.642498095130460,58118.511999979615000,5.811851199997961,c. 5 à 10 ha,E
36,6656.000000000000000,AHUNSTIC-CARTIERVILLE,PARC DE LOUISBOURG,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,965.033650847843550,57690.046499926008000,5.769004649992601,c. 5 à 10 ha,E
37,7024.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC SAINT-DONAT,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1082.790000038777600,56859.968800057999000,5.685996880005800,c. 5 à 10 ha,E
38,6786.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,FREDERICK T. WILSON,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1131.418013723391100,56380.516449957060000,5.638051644995706,c. 5 à 10 ha,E
39,7243.000000000000000,ROSEMONT-LA PETITE-PATRIE,PARC JOSEPH-PARE,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,999.426172674470420,56354.032799944282000,5.635403279994428,c. 5 à 10 ha,E
40,7284.000000000000000,SAINT-LEONARD,PARC LUIGI-PIRANDELLO,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,7,1084.819062148871600,56313.010399977335000,5.631301039997734,c. 5 à 10 ha,E
41,6780.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,TERRY FOX,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,9,1330.210780919220300,56171.495799987126000,5.617149579998713,c. 5 à 10 ha,E
45,6649.000000000000000,AHUNSTIC-CARTIERVILLE,PARC GABRIEL-LALEMANT,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,938.511821490102420,52754.502600000582000,5.275450260000058,c. 5 à 10 ha,E
46,6784.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,WESTMINSTER,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,9,915.995899606147870,51076.484600046162000,5.107648460004616,c. 5 à 10 ha,D
47,7030.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC PIERRE-BERNARD,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1189.765408675019700,51024.008499990559000,5.102400849999056,c. 5 à 10 ha,E
49,6828.000000000000000,LACHINE,PARC CARIGNAN,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,5,980.972376052211870,50507.970150045709000,5.050797015004571,c. 5 à 10 ha,E
50,7040.000000000000000,VILLE MONT-ROYAL,CENTRE DES LOISIRS,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,7,1004.144406708433100,48834.995650007389000,4.883499565000739,b. 1 à 5 ha,D
51,7054.000000000000000,PIERREFONDS-SENNEVILLE,BROOK,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1820.111155991018200,48688.985950028866000,4.868898595002887,b. 1 à 5 ha,C
52,7606.000000000000000,COTE-SAINT-LUC-HAMPSTEAD-MONTREAL-OUEST,ALLAN J. LEVINE,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1245.884241847315500,47737.998549987460000,4.773799854998746,b. 1 à 5 ha,C
53,6665.000000000000000,AHUNSTIC-CARTIERVILLE,PARC SAINT-BENOIT,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,943.863104047578190,47454.523899959400000,4.745452389995940,b. 1 à 5 ha,B
54,7714.000000000000000,MONTREAL-NORD,SAINT-LAURENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,941.002674314349180,45878.538149945191000,4.587853814994519,b. 1 à 5 ha,C
55,6672.000000000000000,ANJOU,ANDRE-LAURENDEAU,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1203.666358477984000,41966.992450012825000,4.196699245001282,b. 1 à 5 ha,C
56,7041.000000000000000,VILLE MONT-ROYAL,PARC MOHAWK,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,820.276875457515640,41520.495350012905000,4.152049535001290,b. 1 à 5 ha,C
57,6779.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,SUNNYBROOKE,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,11,834.186072640662250,41493.024849967784000,4.149302484996778,b. 1 à 5 ha,D
58,7044.000000000000000,PIERREFONDS-SENNEVILLE,ALEXANDER,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,8,1039.829306977986800,41402.507449977340000,4.140250744997734,b. 1 à 5 ha,D
60,6756.000000000000000,DOLLARD-DES ORMEAUX-ROXBORO,COOLBROOKE,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1111.134571488665000,41007.007250002687000,4.100700725000269,b. 1 à 5 ha,D
61,6792.000000000000000,DORVAL,DORVAL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1051.541853126702600,57632.028292283285000,5.763202829228328,c. 5 à 10 ha,E
62,6834.000000000000000,LACHINE,PARC SAINT-LOUIS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,859.510312080596580,18616.112040469641000,1.861611204046964,b. 1 à 5 ha,C
63,6728.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC BENNY,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,800.683938535919420,40345.983000028878000,4.034598300002888,b. 1 à 5 ha,C
64,7116.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,AUGUSTE-PICARD/ELIE-BEAUREGARD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,953.203381685563950,40127.507050013024000,4.012750705001302,b. 1 à 5 ha,B
65,6789.000000000000000,DORVAL,CC SARTO DESNOYERS,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5,915.018292670612710,40089.517449970357000,4.008951744997035,b. 1 à 5 ha,D
66,7198.000000000000000,RIVIERE-DES-PRAIRIES-POINTES-AUX-TREMBLES-MONTREAL-EST,POINTE-AUX-TREMBLES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2182.063237066463900,40061.985900038955000,4.006198590003896,b. 1 à 5 ha,B
67,6735.000000000000000,COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE,PARC MACDONALD,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5,911.501733466056290,39830.506099989638000,3.983050609998964,b. 1 à 5 ha,C
68,6997.000000000000000,MERCIER-HOCHELAGA-MAISONNEUVE,PARC LALANCETTE,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,825.855813765412340,39642.519649971618000,3.964251964997162,b. 1 à 5 ha,C
69,7440.000000000000000,LASALLE,OUELLETTE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,820.903971641677340,39561.525749966255000,3.956152574996625,b. 1 à 5 ha,D
70,7349.000000000000000,VILLERAY-SAINT-MICHEL-PARC-EXTENSION,FRAN€OIS-PERRAULT,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,6,941.958952617017080,39440.521399988647000,3.944052139998865,b. 1 à 5 ha,D
71,6830.000000000000000,LACHINE,PARC GROVEHILL,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,7,811.645294301126110,39184.489400013008000,3.918448940001301,b. 1 à 5 ha,E
72,6788.000000000000000,DORVAL,BALLANTYNE,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,6,1145.973520640364300,38666.011699985123000,3.866601169998512,b. 1 à 5 ha,C
73,7663.000000000000000,POINTE-CLAIRE,KINSMEN,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,868.143508611533550,38548.011099966141000,3.854801109996614,b. 1 à 5 ha,B
74,7318.000000000000000,VERDUN,LACOURSIERE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1936.219658933286800,38239.484600066164000,3.823948460006617,b. 1 à 5 ha,B
